Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
151,00:42:12,Killinkere,Substitution,2,Shane Ryan,Darrell Dolan,,,0,,YES,0
152,00:42:22,Lavey,Scoreable free,2,Point,Player 18,0.1817073,0.7131043,1,#ffffff,1,1
153,00:42:30,Lavey,Attacks,2,Mark taken,Player 18,,,1,,1,0
154,00:42:41,Killinkere,Kickout,2,Won clean,Philip Corrigan,0.5571646,0.817085,1,,1,0
155,00:42:51,Killinkere,Possession lost,2,Handling,Philip Corrigan,,,-1,,1,0
156,00:43:10,Killinkere,Turnover,2,In Contact,Cian Fitzsimons,,,3,,1,0
157,00:43:51,Lavey,Free conceded,2,Defensive third,Player 3,,,-1,,1,0
158,00:44:09,Killinkere,Shot from play,2,Point,Ryan Smith,0.8118902,0.3320947,1,#ffffff,1,1
159,00:44:12,Killinkere,Attacks,2,Shot taken,Ryan Smith,,,0,,1,0
160,00:44:22,Lavey,Kickout,2,Break won,Player 8,0.6033537,0.2493655,1,,1,0
161,00:44:45,Lavey,Shot from play,2,Point,Player 21,0.1785061,0.4246907,1,#ffffff,1,1
162,00:44:54,Lavey,Attacks,2,Shot taken,Player 21,,,0,,1,0
163,00:45:00,Killinkere,Kickout,2,Break won,David Ryan,0.6431403,0.7965925,1,,1,0
164,00:45:24,Killinkere,Shot from play,2,Point,Ryan Smith,0.8077744,0.4664347,1,#ffffff,1,1
165,00:45:27,Killinkere,Attacks,2,Shot taken,Ryan Smith,,,0,,1,0
166,00:45:47,Lavey,Kickout,2,Break won,Player 11,0.4076219,0.6318931,1,,1,0
167,00:46:05,Lavey,Shot from play,2,Blocked,,0.1387195,0.5764873,0,#ed1c24,1,0
168,00:46:13,Lavey,Shot from play,2,Short,,0.2457317,0.3062893,-1,#ed1c24,1,0
169,00:46:23,Killinkere,Possession lost,2,Handling,Fiachra Mooney,,,-1,,1,0
170,00:46:39,Lavey,Shot from play,2,Short,Player 19,0.2041159,0.3996442,-1,#ed1c24,1,0
171,00:46:44,Lavey,Attacks,2,Shot taken,Player 19,,,0,,1,0
